id_chromosome,id_image,etiqueta,xmin,ymin,xmax,ymax
71501,1054632,E17,101,573,133,638
71502,1054632,E17,432,791,473,852
71503,1054632,E18,228,804,286,833
71504,1054632,E18,311,828,360,873
71505,1054632,F19,233,308,285,350
71506,1054632,F19,215,557,266,584
71507,1054632,F20,391,698,436,730
71508,1054632,F20,455,730,499,777
71509,1054632,G21,320,655,352,695
71510,1054632,G21,161,735,199,776
71511,1054632,G22,401,453,451,482
71512,1054632,G22,378,442,426,472
71513,1054632,X,104,394,172,484
71514,1054632,Y,202,664,231,705
71515,1054633,A1,464,41,533,148
71516,1054633,A1,38,566,163,659
71517,1054633,A2,542,46,617,193
71518,1054633,A2,556,199,667,346
71519,1054633,A3,268,127,346,250
71520,1054633,A3,380,44,462,120
71521,1054633,B4,138,649,282,699
71522,1054633,B4,172,412,253,499
71523,1054633,B5,418,178,545,227
71524,1054633,B5,180,315,259,418
71525,1054633,C6,632,136,705,249
71526,1054633,C6,120,502,169,585
71527,1054633,C7,287,305,386,377
71528,1054633,C7,522,29,587,145
71529,1054633,C8,53,778,151,841
71530,1054633,C8,246,250,294,332
71531,1054633,C9,279,460,362,535
71532,1054633,C9,505,247,561,323
71533,1054633,C10,156,530,236,611
71534,1054633,C10,223,508,306,568
71535,1054633,C11,270,215,320,292
71536,1054633,C11,149,509,203,578
71537,1054633,C12,376,427,411,532
71538,1054633,C12,185,426,251,515
71539,1054633,D13,311,104,371,177
71540,1054633,D13,225,370,295,412
71541,1054633,D14,293,369,364,427
71542,1054633,D14,313,486,376,536
71543,1054633,D15,271,167,350,197
71544,1054633,D15,342,556,423,593
71545,1054633,E16,317,260,362,327
71546,1054633,E16,480,238,519,295
71547,1054633,E17,432,99,470,175
71548,1054633,E17,268,295,319,359
71549,1054633,E18,314,391,361,449
71550,1054633,E18,413,223,475,257
71551,1054633,F19,381,266,417,324
71552,1054633,F19,481,205,532,252
71553,1054633,F20,161,626,219,662
71554,1054633,F20,287,363,331,412
71555,1054633,G21,385,354,428,396
71556,1054633,G21,361,525,390,564
71557,1054633,G22,332,523,368,570
71558,1054633,G22,361,370,391,416
71559,1054633,X,308,59,367,130
71560,1054633,Y,298,543,329,587
71561,1054634,A1,274,99,460,187
71562,1054634,A1,213,44,420,143
71563,1054634,A2,210,318,328,443
71564,1054634,A2,251,345,364,462
71565,1054634,A3,451,128,574,265
71566,1054634,A3,177,345,240,505
71567,1054634,B4,384,574,513,681
71568,1054634,B4,295,94,341,246
71569,1054634,B5,151,404,254,506
71570,1054634,B5,553,330,642,435
71571,1054634,C6,518,388,564,531
71572,1054634,C6,49,482,155,613
71573,1054634,C7,152,546,219,680
71574,1054634,C7,422,16,509,149
71575,1054634,C8,40,316,142,400
71576,1054634,C8,226,294,283,384
71577,1054634,C9,510,46,601,148
71578,1054634,C9,184,558,291,623
71579,1054634,C10,426,455,510,551
71580,1054634,C10,433,247,486,362
71581,1054634,C11,263,658,366,733
71582,1054634,C11,415,545,488,653
71583,1054634,C12,228,229,309,313
71584,1054634,C12,593,354,661,475
71585,1054634,D13,341,72,435,112
71586,1054634,D13,232,610,277,706
71587,1054634,D14,221,203,309,234
71588,1054634,D14,465,431,538,503
71589,1054634,D15,325,514,400,574
71590,1054634,D15,295,624,378,674
71591,1054634,E16,406,507,477,553
71592,1054634,E16,478,441,524,506
71593,1054634,E17,292,555,364,603
71594,1054634,E17,387,327,461,371
71595,1054634,E18,307,282,372,322
71596,1054634,E18,90,376,153,417
71597,1054634,F19,127,456,158,522
71598,1054634,F19,405,276,441,337
71599,1054634,F20,490,275,560,310
71600,1054634,F20,417,580,476,629
71601,1054634,G21,276,519,326,552
71602,1054634,G21,93,480,139,520
71603,1054634,G22,474,215,512,270
71604,1054634,G22,308,598,366,627
71605,1054634,X,487,225,546,350
71606,1054634,Y,168,504,214,542
71607,1054641,A1,682,108,800,228
71608,1054641,A1,413,288,558,376
71609,1054641,A2,695,420,839,485
71610,1054641,A2,580,227,623,380
71611,1054641,A3,747,353,867,404
71612,1054641,A3,937,71,1068,116
71613,1054641,B4,863,481,971,521
71614,1054641,B4,1204,306,1266,426
71615,1054641,B5,821,210,928,260
71616,1054641,B5,898,318,1007,383
71617,1054641,C6,532,548,645,588
71618,1054641,C6,1112,337,1162,442
71619,1054641,C7,764,184,864,224
71620,1054641,C7,815,148,908,215
71621,1054641,C8,885,449,972,484
71622,1054641,C8,788,340,839,433
71623,1054641,C9,494,180,586,239
71624,1054641,C9,879,216,982,283
71625,1054641,C10,911,518,985,580
71626,1054641,C10,562,448,627,533
71627,1054641,C11,873,548,940,629
71628,1054641,C11,1108,419,1194,482
71629,1054641,C12,754,237,798,323
71630,1054641,C12,938,554,1006,630
71631,1054641,D13,638,139,693,205
71632,1054641,D13,713,501,787,542
71633,1054641,D14,1057,84,1134,135
71634,1054641,D14,1227,101,1307,158
71635,1054641,D15,656,486,726,522
71636,1054641,D15,1241,274,1291,344
71637,1054641,E16,1114,100,1176,160
71638,1054641,E16,1102,491,1168,530
71639,1054641,E17,986,431,1048,474
71640,1054641,E17,32,253,101,305
71641,1054641,E18,640,457,699,498
71642,1054641,E18,978,508,1020,559
71643,1054641,F19,1002,196,1056,230
71644,1054641,F19,1133,466,1186,499
71645,1054641,F20,1010,394,1062,435
71646,1054641,F20,965,364,1017,408
71647,1054641,G21,1011,469,1045,514
71648,1054641,G21,615,271,660,312
71649,1054641,G22,923,416,966,456
71650,1054641,G22,1010,222,1057,266
71651,1054641,X,498,515,594,556
71652,1054641,X,352,440,456,485
71653,1054642,A1,117,202,205,291
71654,1054642,A1,129,283,312,365
71655,1054642,A2,198,384,306,555
71656,1054642,A2,46,427,221,533
71657,1054642,A3,432,278,552,409
71658,1054642,A3,215,333,353,434
71659,1054642,B4,149,447,224,582
71660,1054642,B4,177,107,299,195
71661,1054642,B5,251,129,344,256
71662,1054642,B5,295,360,402,475
71663,1054642,C6,400,237,527,329
71664,1054642,C6,264,57,343,185
71665,1054642,C7,247,297,389,341
71666,1054642,C7,51,246,113,356
71667,1054642,C8,434,335,507,449
71668,1054642,C8,290,120,400,173
71669,1054642,C9,217,195,305,262
71670,1054642,C9,128,66,269,96
71671,1054642,C10,129,96,202,192
71672,1054642,C10,30,97,146,138
71673,1054642,C11,184,547,288,605
71674,1054642,C11,33,156,93,240
71675,1054642,C12,413,130,451,246
71676,1054642,C12,305,165,414,206
71677,1054642,D13,194,224,263,288
71678,1054642,D13,229,449,264,544
71679,1054642,D14,405,385,460,468
71680,1054642,D14,153,281,243,341
71681,1054642,D15,126,329,210,363
71682,1054642,D15,90,338,153,404
71683,1054642,E16,454,195,510,272
71684,1054642,E16,220,397,295,437
71685,1054642,E17,350,277,419,315
71686,1054642,E17,307,269,360,343
71687,1054642,E18,90,179,124,245
71688,1054642,E18,146,363,209,400
71689,1054642,F19,162,122,218,151
71690,1054642,F19,364,498,398,566
71691,1054642,F20,328,336,385,366
71692,1054642,F20,141,308,195,343
71693,1054642,G21,329,455,374,488
71694,1054642,G21,256,187,301,223
71695,1054642,G22,256,210,299,240
71696,1054642,G22,315,479,369,512
71697,1054642,X,299,54,425,111
71698,1054642,X,352,208,411,284
71699,1054651,A1,37,352,197,530
71700,1054651,A1,454,164,549,304
71701,1054651,A2,474,338,634,466
71702,1054651,A2,185,335,275,421
71703,1054651,A3,250,40,395,128
71704,1054651,A3,95,242,171,349
71705,1054651,B4,319,69,416,169
71706,1054651,B4,283,93,387,211
71707,1054651,B5,583,205,693,310
71708,1054651,B5,258,197,412,238
71709,1054651,C6,308,362,393,430
71710,1054651,C6,165,110,236,213
71711,1054651,C7,96,81,203,185
71712,1054651,C7,265,124,400,184
71713,1054651,C8,40,274,143,341
71714,1054651,C8,206,423,321,481
71715,1054651,C9,220,397,319,448
71716,1054651,C9,557,232,681,268
71717,1054651,C10,376,266,477,328
71718,1054651,C10,413,127,528,176
71719,1054651,C11,461,316,565,354
71720,1054651,C11,342,107,454,139
71721,1054651,C12,550,361,623,463
71722,1054651,C12,63,352,127,451
71723,1054651,D13,405,355,472,423
71724,1054651,D13,453,377,522,439
71725,1054651,D14,443,332,514,392
71726,1054651,D14,398,83,483,117
71727,1054651,D15,359,222,441,262
71728,1054651,D15,353,255,438,283
71729,1054651,E16,562,273,595,344
71730,1054651,E16,46,225,105,295
71731,1054651,E17,227,382,296,427
71732,1054651,E17,289,222,363,257
71733,1054651,E18,121,429,182,479
71734,1054651,E18,135,396,195,438
71735,1054651,F19,499,387,549,441
71736,1054651,F19,367,247,406,304
71737,1054651,F20,588,279,633,336
71738,1054651,F20,232,129,289,172
71739,1054651,G21,411,332,457,372
71740,1054651,G21,526,189,554,237
71741,1054651,G22,501,172,532,226
71742,1054651,G22,546,186,584,236
71743,1054651,X,399,180,513,257
71744,1054651,Y,304,276,361,322
71745,1054652,A1,97,393,191,479
71746,1054652,A1,160,157,203,338
71747,1054652,A2,10,223,97,313
71748,1054652,A2,41,58,101,228
71749,1054652,A3,116,304,159,437
71750,1054652,A3,361,107,424,223
71751,1054652,B4,93,29,210,101
71752,1054652,B4,301,370,422,421
71753,1054652,B5,188,303,238,396
71754,1054652,B5,370,283,437,373
71755,1054652,C6,232,179,296,259
71756,1054652,C6,271,358,313,479
71757,1054652,C7,187,83,233,194
71758,1054652,C7,299,93,360,201
71759,1054652,C8,395,237,423,341
71760,1054652,C8,78,259,123,361
71761,1054652,C9,150,337,221,411
71762,1054652,C9,248,348,332,401
71763,1054652,C10,112,163,154,247
71764,1054652,C10,330,145,385,241
71765,1054652,C11,209,20,250,108
71766,1054652,C11,123,53,191,134
71767,1054652,C12,77,128,170,174
71768,1054652,C12,300,202,370,272
71769,1054652,D13,263,97,303,170
71770,1054652,D13,218,203,287,261
71771,1054652,D14,51,313,83,402
71772,1054652,D14,328,159,375,228
71773,1054652,D15,7,266,77,304
71774,1054652,D15,127,73,204,106
71775,1054652,E16,114,272,163,326
71776,1054652,E16,188,176,235,238
71777,1054652,E17,293,267,323,339
71778,1054652,E17,98,164,163,201
71779,1054652,E18,281,126,319,185
71780,1054652,E18,102,316,127,372
71781,1054652,F19,144,238,182,289
71782,1054652,F19,319,267,345,325
71783,1054652,F20,268,265,300,316
71784,1054652,F20,336,316,365,369
71785,1054652,G21,80,199,130,225
71786,1054652,G21,215,148,268,176
71787,1054652,G22,237,30,267,79
71788,1054652,G22,220,275,270,315
71789,1054652,X,253,41,330,96
71790,1054652,Y,236,311,272,359
71791,1054661,A1,298,248,438,346
71792,1054661,A1,336,66,502,171
71793,1054661,A2,745,326,825,469
71794,1054661,A2,121,472,200,599
71795,1054661,A3,193,375,313,471
71796,1054661,A3,445,142,523,267
71797,1054661,B4,498,411,613,490
71798,1054661,B4,522,138,626,203
71799,1054661,B5,555,405,650,501
71800,1054661,B5,738,222,799,309
71801,1054661,C6,128,192,233,272
71802,1054661,C6,448,168,530,247
71803,1054661,C7,313,239,351,356
71804,1054661,C7,315,545,375,654
71805,1054661,C8,118,581,224,628
71806,1054661,C8,505,233,570,287
71807,1054661,C9,178,525,275,563
71808,1054661,C9,697,303,799,358
71809,1054661,C10,462,277,565,306
71810,1054661,C10,420,343,502,423
71811,1054661,C11,4,322,101,372
71812,1054661,C11,152,322,242,390
71813,1054661,C12,196,570,284,631
71814,1054661,C12,273,490,312,581
71815,1054661,D13,1076,318,1147,403
71816,1054661,D13,333,176,406,242
71817,1054661,D14,1002,224,1085,289
71818,1054661,D14,389,279,467,315
71819,1054661,D15,512,110,591,151
71820,1054661,D15,200,626,274,662
71821,1054661,E16,22,299,91,336
71822,1054661,E16,190,275,258,305
71823,1054661,E17,329,108,405,151
71824,1054661,E17,706,250,768,306
71825,1054661,E18,415,53,460,117
71826,1054661,E18,443,253,499,299
71827,1054661,F19,493,294,545,326
71828,1054661,F19,256,275,306,314
71829,1054661,F20,530,315,570,365
71830,1054661,F20,183,486,233,527
71831,1054661,G21,416,456,469,500
71832,1054661,G21,312,421,344,466
71833,1054661,G22,259,308,312,353
71834,1054661,G22,530,199,573,251
71835,1054661,X,285,13,351,89
71836,1054661,X,702,375,806,426
71837,1054662,A1,155,75,206,220
71838,1054662,A1,467,84,521,203
71839,1054662,A2,101,128,210,217
71840,1054662,A2,423,170,542,227
71841,1054662,A3,434,384,521,472
71842,1054662,A3,149,209,229,274
71843,1054662,B4,431,309,507,391
71844,1054662,B4,45,342,140,398
71845,1054662,B5,129,458,219,522
71846,1054662,B5,286,120,375,173
71847,1054662,C6,135,267,183,353
71848,1054662,C6,294,275,367,349
71849,1054662,C7,304,563,388,606
71850,1054662,C7,384,514,425,598
71851,1054662,C8,170,540,250,602
71852,1054662,C8,460,229,505,302
71853,1054662,C9,536,368,600,439
71854,1054662,C9,228,384,303,420
71855,1054662,C10,359,356,426,423
71856,1054662,C10,279,461,344,523
71857,1054662,C11,527,279,591,344
71858,1054662,C11,275,315,322,385
71859,1054662,C12,240,312,285,382
71860,1054662,C12,66,424,145,475
71861,1054662,D13,357,237,422,291
71862,1054662,D13,485,489,523,548
71863,1054662,D14,423,420,459,482
71864,1054662,D14,306,170,372,201
71865,1054662,D15,350,75,383,135
71866,1054662,D15,226,519,264,575
71867,1054662,E16,528,143,569,197
71868,1054662,E16,101,309,138,364
71869,1054662,E17,412,534,453,588
71870,1054662,E17,284,180,335,223
71871,1054662,E18,414,34,451,90
71872,1054662,E18,511,485,562,533
71873,1054662,F19,271,35,308,84
71874,1054662,F19,296,260,337,307
71875,1054662,F20,335,517,381,552
71876,1054662,F20,363,45,411,86
71877,1054662,G21,506,103,541,143
71878,1054662,G21,305,426,345,463
71879,1054662,G22,460,300,499,340
71880,1054662,G22,368,113,406,157
71881,1054662,X,34,366,70,452
71882,1054662,X,238,69,282,152
71883,1054663,A1,353,146,464,297
71884,1054663,A1,323,203,429,340
71885,1054663,A2,244,377,360,472
71886,1054663,A2,499,311,599,463
71887,1054663,A3,496,313,623,416
71888,1054663,A3,198,71,260,176
71889,1054663,B4,73,184,148,302
71890,1054663,B4,439,173,540,242
71891,1054663,B5,91,282,186,386
71892,1054663,B5,163,176,215,293
71893,1054663,C6,571,188,614,314
71894,1054663,C6,483,155,571,213
71895,1054663,C7,92,343,180,419
71896,1054663,C7,418,66,528,99
71897,1054663,C8,485,387,539,480
71898,1054663,C8,188,331,220,436
71899,1054663,C9,56,325,98,423
71900,1054663,C9,202,257,257,339
71901,1054663,C10,239,65,285,151
71902,1054663,C10,433,300,488,395
71903,1054663,C11,499,232,557,300
71904,1054663,C11,198,242,272,323
71905,1054663,C12,343,61,436,120
71906,1054663,C12,548,135,587,239
71907,1054663,D13,191,194,259,241
71908,1054663,D13,481,122,551,180
71909,1054663,D14,133,175,170,243
71910,1054663,D14,278,128,348,187
71911,1054663,D15,290,293,338,365
71912,1054663,D15,588,94,625,166
71913,1054663,E16,159,102,211,153
71914,1054663,E16,304,199,339,257
71915,1054663,E17,410,200,450,258
71916,1054663,E17,253,206,307,264
71917,1054663,E18,419,276,477,313
71918,1054663,E18,248,35,306,77
71919,1054663,F19,407,261,459,287
71920,1054663,F19,357,140,402,189
71921,1054663,F20,414,382,464,425
71922,1054663,F20,335,285,364,336
71923,1054663,G21,296,95,325,133
71924,1054663,G21,310,52,339,88
71925,1054663,G22,361,309,412,339
71926,1054663,G22,438,310,487,351
71927,1054663,X,393,405,484,484
71928,1054663,X,370,102,462,151
71929,1054671,A1,664,842,790,964
71930,1054671,A1,132,202,196,320
71931,1054671,A2,729,331,903,434
71932,1054671,A2,199,174,276,333
71933,1054671,A3,235,378,307,494
71934,1054671,A3,226,341,345,429
71935,1054671,B4,772,789,866,894
71936,1054671,B4,464,956,613,1001
71937,1054671,B5,637,702,711,835
71938,1054671,B5,1091,442,1225,522
71939,1054671,C6,706,265,777,378
71940,1054671,C6,643,662,732,751
71941,1054671,C7,52,0,187,51
71942,1054671,C7,516,541,593,636
71943,1054671,C8,923,877,998,956
71944,1054671,C8,635,113,708,194
71945,1054671,C9,1114,268,1173,372
71946,1054671,C9,1168,872,1235,944
71947,1054671,C10,110,204,150,317
71948,1054671,C10,723,304,813,391
71949,1054671,C11,1023,723,1071,808
71950,1054671,C11,245,435,325,538
71951,1054671,C12,507,73,586,143
71952,1054671,C12,960,379,1049,434
71953,1054671,D13,160,35,259,88
71954,1054671,D13,544,138,619,206
71955,1054671,D14,737,512,794,596
71956,1054671,D14,149,253,246,297
71957,1054671,D15,1097,667,1163,739
71958,1054671,D15,1139,581,1235,619
71959,1054671,E16,832,385,911,427
71960,1054671,E16,1128,821,1203,877
71961,1054671,E17,903,610,955,684
71962,1054671,E17,2,160,76,224
71963,1054671,E18,492,485,548,547
71964,1054671,E18,1044,543,1113,590
71965,1054671,F19,407,247,473,289
71966,1054671,F19,925,399,980,457
71967,1054671,F20,69,193,103,259
71968,1054671,F20,536,769,569,839
71969,1054671,G21,1012,824,1070,860
71970,1054671,G21,1051,239,1098,287
71971,1054671,G22,501,871,530,934
71972,1054671,G22,608,807,652,860
71973,1054671,X,569,307,650,382
71974,1054671,Y,34,308,74,347
71975,1054672,A1,543,355,654,465
71976,1054672,A1,839,336,955,436
71977,1054672,A2,768,454,854,561
71978,1054672,A2,462,445,566,551
71979,1054672,A3,772,494,836,595
71980,1054672,A3,474,409,565,491
71981,1054672,B4,682,587,778,643
71982,1054672,B4,530,474,583,568
71983,1054672,B5,116,260,217,323
71984,1054672,B5,565,557,660,591
71985,1054672,C6,745,332,828,402
71986,1054672,C6,569,423,612,516
71987,1054672,C7,645,127,705,206
71988,1054672,C7,1159,712,1216,796
71989,1054672,C8,1045,759,1114,830
71990,1054672,C8,438,721,512,791
71991,1054672,C9,844,313,903,378
71992,1054672,C9,613,25,666,104
71993,1054672,C10,724,747,775,822
71994,1054672,C10,658,597,721,666
71995,1054672,C11,419,424,456,506
71996,1054672,C11,1027,430,1068,506
71997,1054672,C12,623,196,683,266
71998,1054672,C12,818,604,870,675
71999,1054672,D13,127,311,196,366
72000,1054672,D13,912,422,980,464
72001,1054672,D14,1198,710,1240,772
72002,1054672,D14,566,667,606,734
72003,1054672,D15,740,406,792,463
72004,1054672,D15,615,51,679,98
72005,1054672,E16,846,516,888,573
72006,1054672,E16,801,630,848,683
72007,1054672,E17,580,167,619,228
72008,1054672,E17,590,787,648,826
72009,1054672,E18,833,711,873,763
72010,1054672,E18,1147,686,1198,720
72011,1054672,F19,849,575,884,625
72012,1054672,F19,533,381,580,425
72013,1054672,F20,316,545,365,587
72014,1054672,F20,590,232,628,280
72015,1054672,G21,770,845,806,882
72016,1054672,G21,621,131,653,171
72017,1054672,G22,929,697,982,734
72018,1054672,G22,16,360,55,412
72019,1054672,X,602,520,684,572
72020,1054673,A1,363,430,426,570
72021,1054673,A1,118,109,215,217
72022,1054673,A2,153,249,304,300
72023,1054673,A2,450,412,600,478
72024,1054673,A3,73,197,188,263
72025,1054673,A3,217,261,258,374
72026,1054673,B4,337,84,447,130
72027,1054673,B4,307,93,372,199
72028,1054673,B5,268,249,375,302
72029,1054673,B5,227,353,321,426
72030,1054673,C6,440,350,528,420
72031,1054673,C6,185,363,279,414
72032,1054673,C7,86,145,179,186
72033,1054673,C7,256,441,352,470
72034,1054673,C8,295,469,364,530
72035,1054673,C8,384,437,459,506
72036,1054673,C9,510,240,564,308
72037,1054673,C9,387,464,463,505
72038,1054673,C10,208,232,237,315
72039,1054673,C10,875,38,915,133
72040,1054673,C11,364,310,441,366
72041,1054673,C11,508,250,564,335
72042,1054673,C12,320,381,400,423
72043,1054673,C12,548,347,587,432
72044,1054673,D13,508,326,565,374
72045,1054673,D13,451,165,526,205
72046,1054673,D14,478,330,511,396
72047,1054673,D14,104,262,157,306
72048,1054673,D15,6,250,67,295
72049,1054673,D15,144,231,206,265
72050,1054673,E16,250,404,306,433
72051,1054673,E16,233,237,288,270
72052,1054673,E17,580,284,609,346
72053,1054673,E17,442,73,506,113
72054,1054673,E18,166,168,220,198
72055,1054673,E18,261,219,313,248
72056,1054673,F19,501,362,535,402
72057,1054673,F19,380,253,429,285
72058,1054673,F20,453,501,502,530
72059,1054673,F20,119,328,154,370
72060,1054673,G21,255,483,284,523
72061,1054673,G21,248,338,285,365
72062,1054673,G22,117,197,151,233
72063,1054673,G22,92,285,126,319
72064,1054673,X,265,469,328,542
72065,1054673,Y,250,297,274,324
72066,1054681,A1,223,499,294,610
72067,1054681,A1,160,149,269,276
72068,1054681,A2,310,371,409,434
72069,1054681,A2,195,352,260,477
72070,1054681,A3,237,236,284,366
72071,1054681,A3,48,402,191,453
72072,1054681,B4,105,360,216,401
